movie_id,title,year,genres,keywords,rating_count,rating_avg,imdb_id,tmdb_id,poster_url
174,Jury Duty,1995,Comedy,comedy | funny | very funny | so bad it's funny | stupid | parody | original | stupidity | idiotic | spoof | cult film | horrible,2124,2.4559793,tt0113500,19326,
175,Kids,1995,Drama,drugs | pornography | teen | golden palm | sex | controversial | teenagers | good soundtrack | adolescence | drug abuse | teens | teen movie,4801,3.5076027,tt0113540,9344,
176,Living in Oblivion,1995,Comedy,independent film | indie | dreams | low budget | original | funny | ensemble cast | excellent script | comedy | quotable | affectionate | powerful ending,2363,3.854634,tt0113677,9071,
177,Lord of Illusions,1995,Horror,dark fantasy | cult | horror | splatter | demons | supernatural | original | weird | macabre | dark | mentor | gory,2314,2.885912,tt0113690,8973,
178,Love & Human Remains,1993,Comedy|Drama,relationships | gay character | loneliness | gay | love | sexual | lesbian | sexuality | pornography | obsession | homosexuality | life philosophy,500,3.388,tt0107447,15730,
179,Mad Love,1995,Drama|Romance,love | awesome soundtrack | romance | love story | nudity (topless - brief) | romantic | mental illness | teen movie | latin america | relationships | original | teen,1229,2.7506104,tt0113729,47608,
180,Mallrats,1995,Comedy|Romance,view askew | jay and silent bob | comedy | new jersey | hilarious | teen | funny | slackers | awesome soundtrack | dialogue | funny as hell | dialogue driven,8400,3.587262,tt0113749,2293,
181,Mighty Morphin Power Rangers: The Movie,1995,Action|Children,based on a tv show | ninja | original | mentor | superheroes | franchise | special effects | fight scenes | predictable | family | kids | nostalgic,2655,1.9290019,tt0113820,9070,
182,Moonlight and Valentino,1995,Drama|Romance,relationships | chick flick | life philosophy | women | nudity (topless - notable) | shallow | death | drama | original | romance | sisters | friendship,697,3.0918221,tt0113851,68274,
183,Mute Witness,1994,Comedy|Horror|Thriller,suspenseful | tense | thriller | suspense | twists & turns | murder | claustrophobic | plot twist | great ending | serial killer | original | intense,614,3.364821,tt0110604,48787,
185,The Net,1995,Action|Crime|Thriller,internet | hacking | conspiracy | technology | hackers | computers | chase | identity | espionage | virus | thriller | natural disaster,24618,3.1104274,tt0113957,1642,
186,Nine Months,1995,Comedy|Romance,comedy | romantic comedy | chick flick | pregnancy | funny | arnold | very funny | happy ending | original | family | predictable | girlie movie,11222,2.8917305,tt0113986,11472,
187,Party Girl,1995,Comedy,indie | fun movie | goofy | life philosophy | good soundtrack | great | original | great movie | light | quirky | cult classic | feel-good,943,3.4512196,tt0114095,36196,
188,The Prophecy,1995,Fantasy|Horror|Mystery,god | religion | devil | christianity | dark fantasy | biblical | catholicism | mythology | supernatural | christian | original | good,2498,3.342474,tt0114194,11980,
190,Safe,1995,Thriller,environment | criterion | enigmatic | loneliness | isolation | existentialism | suburbia | intimate | weird | reflective | melancholic | original,960,3.566146,tt0114323,32646,
191,The Scarlet Letter,1995,Drama|Romance,based on a book | based on book | literature | book | adaptation | adapted from:book | book was better | books | happy ending | love story | original | romantic,1664,2.6760817,tt0114345,10533,
193,Showgirls,1995,Drama,nudity (topless) | nudity (topless - brief) | strippers | erotic | sexual | pornography | sexy | las vegas | so bad it's funny | camp | sexualized violence | horrible,7464,2.2340567,tt0114436,10802,
194,Smoke,1995,Comedy|Drama,oscar (best supporting actor) | independent film | storytelling | ensemble cast | new york city | intellectual | father son relationship | original | relationships | dialogue | complex | unlikely friendships,5937,3.8496716,tt0114478,10149,
195,Something to Talk About,1995,Comedy|Drama|Romance,infidelity | adultery | women | cheating | divorce | marriage | sisters | family drama | family | drama | relationships | dysfunctional family,3242,3.089451,tt0114496,18402,
196,Species,1995,Horror|Sci-Fi,alien | aliens | sci-fi | alien invasion | first contact | scifi | science fiction | sci fi | space | special effects | big budget | nudity (topless - notable),13628,2.8502715,tt0114508,9348,
198,Strange Days,1995,Action|Crime|Drama|Mystery|Sci-Fi|Thriller,cyberpunk | future | futuristic | virtual reality | sci-fi | science fiction | scifi | police corruption | sci fi | dystopia | technology | complex,9143,3.417095,tt0114558,281,
199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les)",1964,Drama|Musical|Romance,golden palm | bittersweet | music | melancholic | beautifully filmed | wistful | stylized | musical | colourful | french | criterion | passionate,1516,3.783641,tt0058450,5967,
203,"To Wong Foo, Thanks for Everything! Julie Newmar",1995,Comedy,small town | cross dressing | queer | women | gay | road trip | homophobia | road movie | transgender | glbt | original | stereotypes,5429,3.1474488,tt0114682,9090,
204,Under Siege 2: Dark Territory,1995,Action,action | good action | train | action packed | fight scenes | chase | tom clancy | big budget | weapons | explosions | lone hero | original,8335,2.94913,tt0114781,3512,
205,Unstrung Heroes,1995,Comedy|Drama,cancer | coming-of-age | drama | dysfunctional family | childhood | coming of age | original | adapted from:book | storytelling | off-beat comedy | dramatic | melancholic,1355,3.5158672,tt0114798,52856,
206,Unzipped,1995,Documentary,fashion | very interesting | documentary | original | pornography | intimate | whimsical | fun movie | life philosophy | creativity,1038,3.4783237,tt0114805,77350,
207,A Walk in the Clouds,1995,Drama|Romance,romantic | romance | love story | chick flick | beautiful scenery | amazing cinematography | family | happy ending | destiny | love | sweet | cinematography,5414,3.3715367,tt0114887,9560,
208,Waterworld,1995,Action|Adventure|Sci-Fi,futuristic | post-apocalyptic | post apocalyptic | sci-fi | big budget | dystopia | future | action | natural disaster | dark hero | end of the world | alone in the world,27775,2.8520973,tt0114898,9804,
209,White Man's Burden,1995,Drama,race issues | stereotypes | alternate history | original | greed | alternate reality | politics | catastrophe | corruption,745,2.8355706,tt0114928,31611,
211,The Browning Version,1994,Drama,teacher | life & death | based on a play | school | mentor | reflective | original | redemption | drama | british | childhood | england,579,3.595855,tt0109340,49805,
213,Burnt by the Sun (Utomlyonnye solntsem),1994,Drama,oscar (best foreign language film) | russian | father daughter relationship | russia | foreign | revolution | betrayal | poignant | criterion | intimate | poland | affectionate,1872,4.0384617,tt0111579,50797,
214,Before the Rain (Pred dozhdot),1994,Drama|War,criterion | non-linear | melancholic | storytelling | cinematography | brutality | complex | wartime | masterpiece | foreign | allegory | civil war,942,4.04724,tt0110882,19155,
215,Before Sunrise,1995,Drama|Romance,romantic | dialogue driven | love story | romance | vienna | relationships | bittersweet | love | talky | dialogue | loneliness | philosophical,5348,3.8389118,tt0112471,76,https://m.media-amazon.com/images/M/MV5BZDdiZTAwYzAtMDI3Ni00OTRjLTkzN2UtMGE3MDMyZmU4NTU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX500.jpg
216,Billy Madison,1995,Comedy,funniest movies | comedy | goofy | stupidity | dumb | funny | dumb but funny | hilarious | stupid | saturday night live | idiotic | very funny,8547,3.2602084,tt0112508,11017,
217,The Babysitter,1995,Drama|Thriller,fantasy | obsession | pornography | erotic | sexy | original | nudity (topless) | surreal,1014,2.730276,tt0112438,37141,
218,Boys on the Side,1995,Comedy|Drama,women | unlikely friendships | friendship | chick flick | relationships | road movie | lesbian | road trip | life philosophy | social commentary | aids | girlie movie,4248,3.2934322,tt0112571,9382,
219,The Cure,1995,Drama,friendship | unlikely friendships | coming of age | touching | terminal illness | childhood | adolescence | mentor | life & death | heartwarming | coming-of-age | bittersweet,633,3.6248026,tt0112757,6715,
222,Circle of Friends,1995,Drama|Romance,adapted from:book | irish | friendship | ireland | irish accent | unlikely friendships | chick flick | girlie movie | books | betrayal | book | based on book,5968,3.5371983,tt0112679,22625,
223,Clerks,1994,Comedy,view askew | jay and silent bob | independent film | dialogue driven | slackers | new jersey | dialogue | comedy | workplace | low budget | great dialogue | cult classic,23695,3.8695505,tt0109445,2292,https://m.media-amazon.com/images/M/MV5BNzE1Njk0NmItNDhlMC00ZmFlLWI4ZTUtYTY4ZjgzNjkyMTU1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX500.jpg
224,Don Juan DeMarco,1995,Comedy|Drama|Romance,romantic | fantasy | romance | psychiatry | love story | whimsical | romantic comedy | fantasy world | love | magic realism | feel-good | original,8581,3.444587,tt0112883,1909,
225,Disclosure,1994,Drama|Thriller,based on a book | sexual | conspiracy | erotic | sexy | tense | lawyer | thriller | manipulation | mentor | twists & turns | internet,12662,3.2883036,tt0109635,8984,
227,Drop Zone,1994,Action|Thriller,good action | action | fight scenes | action packed | chase | silly fun | martial arts | big budget | bad plot | original | good | lone hero,4640,3.06875,tt0109676,4954,
229,Death and the Maiden,1994,Drama|Thriller,psychological | dialogue driven | guilt | based on a play | intense | claustrophobic | paranoia | psychology | talky | nudity (topless - notable) | original | complex,2428,3.562809,tt0109579,10531,
230,Dolores Claiborne,1995,Drama|Thriller,adapted from:book | drama | secrets | great acting | based on a book | murder | adaptation | exceptional acting | oscar (best actress) | murder mystery | family drama | sexual abuse,7284,3.5911586,tt0109642,11929,
231,Dumb & Dumber (Dumb and Dumber),1994,Adventure|Comedy,suprisingly clever | dumb | funniest movies | comedy | goofy | dumb but funny | stupidity | hilarious | stupid as hell | road trip | silly fun | stupid,32085,2.95247,tt0109686,8467,
232,Eat Drink Man Woman (Yin shi nan nu),1994,Comedy|Drama|Romance,father daughter relationship | relationships | cooking | single father | loneliness | food | love | marriage | beautifully filmed | family drama | magic realism | secrets,6150,4.0356097,tt0111797,10451,
233,Exotica,1994,Drama,art house | melancholic | obsession | enigmatic | complex | relationships | voyeurism | sexual | pornography | erotic | amazing cinematography | weird,3478,3.5237205,tt0109759,20156,
234,Exit to Eden,1994,Comedy,bdsm | erotic | male nudity | based on a book | sexual | pornography | sexy | nudity (topless - notable) | nudity (full frontal - notable) | island | comedy | original,3269,2.6797185,tt0109758,18395,
235,Ed Wood,1994,Comedy|Drama,oscar (best supporting actor) | biopic | eccentricity | imdb top 250 | affectionate | biographical | depp & burton | biography | black and white | original | quirky | weird,16419,3.663652,tt0109707,522,https://m.media-amazon.com/images/M/MV5BNTA5ZjdjNWUtZGUwNy00N2RhLWJiZmItYzFhYjU1NmYxNjY4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX500.jpg
236,French Kiss,1995,Action|Comedy|Romance,romantic comedy | romantic | france | love story | good romantic comedies | romance | love | paris | chick flick | sweet | beautiful scenery | feel-good,12215,3.31535,tt0113117,397,
237,Forget Paris,1995,Comedy|Romance,romantic comedy | paris | romantic | romance | marriage | comedy | happy ending | good romantic comedies | love story | funny | destiny | feel-good,6422,3.2245407,tt0113097,10525,
238,Far From Home: The Adventures of Yellow Dog,1995,Adventure|Children,dog | kids and family | dogs | wilderness | family | adventure | children | stranded | childhood | kids | animals | boat,834,3.1690648,tt0113028,27985,
239,A Goofy Movie,1995,Animation|Children|Comedy|Romance,cartoon | goofy | disney animated feature | animation | disney | fun | kids | kids and family | road trip | childhood | children | cute,3178,3.0547514,tt0113198,15789,
240,Hideaway,1995,Thriller,based on a book | based on book | adapted from:book | adaptation | books | special effects | serial killer | supernatural | visually appealing | original | thriller | horrible,837,2.909797,tt0113303,27303,
241,Fluke,1995,Children|Drama,dog | dogs | animals | talking animals | family | animal movie | homeless | heartwarming | original | kids and family | cute | chase,562,3.0320284,tt0113089,21183,
242,Farinelli: il castrato,1994,Drama|Musical,18th century | mozart | musical | opera | visually stunning | music | musicians | passionate | spain | dramatic | original | beautifully filmed,1076,3.3866172,tt0109771,10954,
246,Hoop Dreams,1994,Documentary,oscar (best editing) | sports | documentary | criterion | social commentary | poverty | dreams | basketball | high school | original | kids and family | manipulation,10432,4.0428967,tt0110057,14275,
247,Heavenly Creatures,1994,Crime|Drama,obsession | friendship | fantasy world | unlikely friendships | murder | true story | surreal | adolescence | disturbing | coming of age | stylized | original,7681,3.8404505,tt0110005,1024,
